Region,Year,StatisticalArea,Section,LocationCode,LocationName,SpawnNumber,StartDate,EndDate,Longitude,Latitude,Length,Width,Method,Surface,Macrocystis,Understory
A27,1978,27,273,1319,Forward Inlt,5,1978-03-09,NA,-128.033611,50.486944,1462,137,Surface,348.129293459436,NA,NA
A27,1978,27,273,1319,Forward Inlt,6,1978-03-14,NA,-128.033611,50.486944,686,183,Surface,75.69451716736,NA,NA
A27,1978,27,273,1319,Forward Inlt,7,1978-03-14,NA,-128.033611,50.486944,366,91,Surface,87.151382630748,NA,NA
A27,1978,27,273,1319,Forward Inlt,8,1978-03-14,NA,-128.033611,50.486944,640,229,Surface,70.6187915264,NA,NA
A27,1978,27,273,1320,Leeson Hrbr,1,1978-03-12,NA,-128,50.533333,548,46,Surface,52.296078049280005,NA,NA
A27,1978,27,273,1320,Leeson Hrbr,2,1978-03-10,NA,-128,50.533333,914,46,Surface,87.22375061504002,NA,NA
A27,1978,27,273,1320,Leeson Hrbr,3,1978-03-12,NA,-128,50.533333,640,91,Surface,61.0757115904,NA,NA
A27,1978,27,273,1320,Leeson Hrbr,4,1978-03-10,NA,-128,50.533333,366,46,Surface,75.374168761728,NA,NA
A27,1978,27,273,1321,Hazard Pt,1,1978-03-10,NA,-128.029576,50.503681,640,183,Surface,201.82154477183997,NA,NA
A27,1978,27,273,1321,Hazard Pt,2,1978-03-10,NA,-128.029576,50.503681,1188,46,Surface,374.63124248272794,NA,NA
A27,1978,27,273,1328,Browning Inlt,1,1978-03-28,NA,-128.071667,50.496111,457,137,Surface,34.071777584,NA,NA
A27,1978,27,273,1329,Matthews Is,1,1978-03-22,NA,-128.042222,50.481111,457,46,Surface,34.071777584,NA,NA
A27,1978,27,273,1329,Matthews Is,2,1978-03-22,NA,-128.042222,50.481111,457,69,Surface,73.52714123144999,NA,NA
A27,1978,27,273,1330,Greenwood Pt,1,1978-03-14,NA,-128.026111,50.509722,1097,91,Surface,121.04502235072,NA,NA
A27,1978,27,273,1330,Greenwood Pt,2,1978-03-28,NA,-128.026111,50.509722,914,46,Surface,217.64033804509197,NA,NA
A27,1978,27,273,1330,Greenwood Pt,3,1978-03-12,NA,-128.026111,50.509722,640,46,Surface,152.39586033791997,NA,NA
A27,1978,27,273,1330,Greenwood Pt,4,1978-03-28,NA,-128.026111,50.509722,274,91,Surface,65.244477707172,NA,NA
A27,1978,27,274,1331,Hathaway Cr,1,1978-04-23,NA,-127.766944,50.586389,183,46,Surface,21.542842935599996,NA,NA
A27,1978,27,274,1331,Hathaway Cr,2,1978-04-23,NA,-127.766944,50.586389,91,46,Surface,10.712561241199998,NA,NA
A27,1978,27,274,1331,Hathaway Cr,3,1978-04-23,NA,-127.766944,50.586389,46,46,Surface,5.415140847199999,NA,NA
A27,1979,27,272,1311,Klaskish Inlt,1,1979-03-09,1979-03-09,-127.777778,50.238889,686,114,Surface,302.12860019999994,NA,NA
A27,1979,27,272,1313,McDougal Is,1,1979-03-08,1979-03-09,-127.776667,50.234167,2102,183,Surface,880.2639233279999,NA,NA
A27,1979,27,272,1313,McDougal Is,2,1979-03-09,1979-03-09,-127.776667,50.234167,366,18,Surface,161.1939762,NA,NA
A27,1979,27,272,1313,McDougal Is,3,1979-03-09,1979-03-09,-127.776667,50.234167,1371,91,Surface,596.397532311,NA,NA
A27,1979,27,272,1313,McDougal Is,4,1979-03-09,1979-03-09,-127.776667,50.234167,137,46,Surface,60.3376359,NA,NA
A27,1979,27,273,1319,Forward Inlt,1,1979-03-08,1979-03-10,-128.033611,50.486944,686,46,Surface,219.19133739999995,NA,NA
A27,1979,27,273,1319,Forward Inlt,2,1979-03-08,1979-03-10,-128.033611,50.486944,411,114,Surface,195.86707242,NA,NA
A27,1979,27,273,1319,Forward Inlt,3,1979-03-08,1979-03-10,-128.033611,50.486944,914,14,Surface,435.5778690800001,NA,NA
A27,1979,27,273,1319,Forward Inlt,4,1979-03-08,1979-03-10,-128.033611,50.486944,594,183,Surface,189.79541459999996,NA,NA
A27,1979,27,273,1319,Forward Inlt,5,1979-03-08,1979-03-10,-128.033611,50.486944,229,183,Surface,73.1702861,NA,NA
A27,1979,27,273,1319,Forward Inlt,6,1979-03-08,1979-03-10,-128.033611,50.486944,91,23,Surface,29.0764019,NA,NA
A27,1979,27,273,1319,Forward Inlt,7,1979-03-09,1979-03-10,-128.033611,50.486944,320,23,Surface,77.12007679999999,NA,NA
A27,1979,27,273,1319,Forward Inlt,8,1979-03-08,1979-03-10,-128.033611,50.486944,274,69,Surface,66.03406576,NA,NA
A27,1979,27,273,1319,Forward Inlt,9,1979-03-09,1979-03-10,-128.033611,50.486944,229,23,Surface,55.18905495999999,NA,NA
A27,1979,27,273,1319,Forward Inlt,10,1979-03-08,1979-03-10,-128.033611,50.486944,548,91,Surface,175.0974532,NA,NA
A27,1979,27,273,1320,Leeson Hrbr,1,1979-03-21,1979-03-21,-128,50.533333,1371,27,Surface,565.07399232,NA,NA
A27,1979,27,273,1321,Hazard Pt,1,1979-03-10,1979-03-13,-128.029576,50.503681,594,91,Surface,251.35068419999996,NA,NA
A27,1979,27,273,1321,Hazard Pt,2,1979-03-10,1979-03-13,-128.029576,50.503681,457,46,Surface,193.37923009999997,NA,NA
A27,1979,27,273,1321,Hazard Pt,3,1979-03-10,1979-03-13,-128.029576,50.503681,274,23,Surface,115.9429082,NA,NA
A27,1979,27,273,1321,Hazard Pt,4,1979-03-10,1979-03-13,-128.029576,50.503681,914,27,Surface,557.8375764640001,NA,NA
A27,1979,27,273,1321,Hazard Pt,5,1979-03-10,1979-03-13,-128.029576,50.503681,457,91,Surface,98.33527662000002,NA,NA
A27,1979,27,273,1321,Hazard Pt,6,1979-03-10,1979-03-13,-128.029576,50.503681,640,18,Surface,270.81555199999997,NA,NA
A27,1979,27,273,1571,North Hrbr,1,1979-03-10,1979-03-11,-128.051389,50.483056,2559,91,Surface,552.4689075,NA,NA
A27,1979,27,273,1571,North Hrbr,2,1979-03-13,1979-03-13,-128.051389,50.483056,229,46,Surface,61.588863,NA,NA
A27,1979,27,273,1571,North Hrbr,3,1979-03-10,1979-03-11,-128.051389,50.483056,731,69,Surface,157.81741749999998,NA,NA
A27,1979,27,273,1571,North Hrbr,4,1979-03-13,1979-03-13,-128.051389,50.483056,274,23,Surface,59.154545,NA,NA
A27,1979,27,273,1571,North Hrbr,5,1979-03-13,1979-03-13,-128.051389,50.483056,366,46,Surface,117.85254900000002,NA,NA
A27,1979,27,273,1571,North Hrbr,6,1979-03-10,1979-03-11,-128.051389,50.483056,1371,91,Surface,390.5476528500001,NA,NA
A27,1980,27,272,1311,Klaskish Inlt,1,1980-03-05,1980-03-06,-127.777778,50.238889,5941,4,Surface,3259.54081908,NA,NA
A27,1980,27,272,1311,Klaskish Inlt,2,1980-03-06,1980-03-06,-127.777778,50.238889,594,4,Surface,197.32057487999995,NA,NA
A27,1980,27,272,1311,Klaskish Inlt,3,1980-03-06,1980-03-06,-127.777778,50.238889,1097,274,Surface,601.87111236,NA,NA
A27,1980,27,272,1313,McDougal Is,1,1980-03-05,1980-03-06,-127.776667,50.234167,2011,4,Surface,668.0331247199999,NA,NA
A27,1980,27,272,1313,McDougal Is,2,1980-03-05,1980-03-06,-127.776667,50.234167,4936,4,Surface,2708.14567968,NA,NA
A27,1980,27,272,1313,McDougal Is,3,1980-03-05,1980-03-06,-127.776667,50.234167,1188,91,Surface,651.79843344,NA,NA
A27,1980,27,272,1314,Anchorage Is,1,1980-03-07,1980-03-08,-127.821944,50.304167,548,183,Surface,157.05399424,NA,NA
A27,1980,27,272,1314,Anchorage Is,2,1980-03-09,1980-03-09,-127.821944,50.304167,274,206,Surface,78.52699712,NA,NA
A27,1980,27,273,1319,Forward Inlt,1,1980-03-02,1980-03-02,-128.033611,50.486944,914,18,Surface,227.45100768399993,NA,NA
A27,1980,27,273,1319,Forward Inlt,2,1980-03-05,1980-03-08,-128.033611,50.486944,5850,183,Surface,2443.37959125,NA,NA
A27,1980,27,273,1319,Forward Inlt,3,1980-03-05,1980-03-07,-128.033611,50.486944,1462,137,Surface,467.1395558,NA,NA
A27,1980,27,273,1319,Forward Inlt,4,1980-03-07,1980-03-08,-128.033611,50.486944,1097,27,Surface,428.0378749180001,NA,NA
A27,1980,27,273,1320,Leeson Hrbr,1,1980-03-07,1980-03-08,-128,50.533333,548,18,Surface,151.4356352,NA,NA
A27,1980,27,273,1320,Leeson Hrbr,2,1980-03-06,1980-03-06,-128,50.533333,347,23,Surface,143.02018624000002,NA,NA
A27,1980,27,273,1320,Leeson Hrbr,3,1980-03-06,1980-03-06,-128,50.533333,640,46,Surface,220.32138240000003,NA,NA
A27,1980,27,273,1320,Leeson Hrbr,4,1980-03-08,1980-03-09,-128,50.533333,366,46,Surface,76.28634624,NA,NA
A27,1980,27,273,1321,Hazard Pt,1,1980-03-08,1980-03-09,-128.029576,50.503681,777,23,Surface,247.98924696,NA,NA
A27,1980,27,273,1321,Hazard Pt,2,1980-03-08,1980-03-09,-128.029576,50.503681,1371,27,Surface,580.1376903,NA,NA
A27,1980,27,273,1321,Hazard Pt,3,1980-03-08,1980-03-09,-128.029576,50.503681,823,183,Surface,416.71679618800005,NA,NA
A27,1980,27,273,1328,Browning Inlt,1,1980-04-03,1980-04-03,-128.071667,50.496111,548,160,Surface,31.087491999999994,NA,NA
A27,1980,27,273,1571,North Hrbr,1,1980-03-11,1980-03-11,-128.051389,50.483056,823,27,Surface,225.70976635,NA,NA
A27,1980,27,273,1571,North Hrbr,2,1980-03-11,1980-03-11,-128.051389,50.483056,1645,18,Surface,438.054082375,NA,NA
A27,1981,27,273,1319,Forward Inlt,1,1981-03-06,1981-03-06,-128.033611,50.486944,686,165,Surface,273.05651016,NA,NA
A27,1981,27,273,1319,Forward Inlt,2,1981-03-04,1981-03-04,-128.033611,50.486944,183,46,Surface,44.10304392,NA,NA
A27,1981,27,273,1319,Forward Inlt,3,1981-03-04,1981-03-06,-128.033611,50.486944,914,165,Surface,363.80998584,NA,NA
A27,1981,27,273,1319,Forward Inlt,4,1981-03-06,1981-03-06,-128.033611,50.486944,320,137,Surface,127.37329920000002,NA,NA
A27,1981,27,273,1320,Leeson Hrbr,1,1981-03-08,1981-03-09,-128,50.533333,503,46,Surface,104.84161792,NA,NA
A27,1981,27,273,1320,Leeson Hrbr,2,1981-03-04,1981-03-07,-128,50.533333,914,91,Surface,128.43791231999998,NA,NA
A27,1981,27,273,1320,Leeson Hrbr,3,1981-03-04,1981-03-07,-128,50.533333,457,23,Surface,64.21895615999999,NA,NA
A27,1981,27,273,1320,Leeson Hrbr,4,1981-03-08,1981-03-09,-128,50.533333,366,46,Surface,51.43137408,NA,NA
A27,1981,27,273,1321,Hazard Pt,1,1981-03-08,1981-03-09,-128.029576,50.503681,686,274,Surface,147.61050276,NA,NA
A27,1981,27,273,1321,Hazard Pt,2,1981-03-08,1981-03-08,-128.029576,50.503681,366,27,Surface,78.75429155999998,NA,NA
A27,1981,27,273,1329,Matthews Is,1,1981-03-11,1981-03-12,-128.042222,50.481111,183,46,Surface,33.6829434,NA,NA
A27,1981,27,273,1329,Matthews Is,2,1981-03-09,1981-03-11,-128.042222,50.481111,274,23,Surface,48.25184524999999,NA,NA
A27,1981,27,273,1329,Matthews Is,3,1981-03-11,1981-03-12,-128.042222,50.481111,731,320,Surface,119.03457799999998,NA,NA
A27,1981,27,273,1329,Matthews Is,4,1981-03-09,1981-03-11,-128.042222,50.481111,457,27,Surface,98.6628725,NA,NA
A27,1981,27,273,1330,Greenwood Pt,1,1981-03-07,1981-03-07,-128.026111,50.509722,274,137,Surface,66.03406576,NA,NA
A27,1981,27,273,1571,North Hrbr,1,1981-03-09,1981-03-11,-128.051389,50.483056,366,23,Surface,79.016655,NA,NA
A27,1982,27,272,1311,Klaskish Inlt,1,1982-03-11,1982-03-11,-127.777778,50.238889,320,23,Incomplete,NA,NA,NA
A27,1982,27,272,1311,Klaskish Inlt,2,1982-03-08,1982-03-08,-127.777778,50.238889,730,23,Incomplete,NA,NA,NA
A27,1982,27,272,1311,Klaskish Inlt,3,1982-03-11,1982-03-11,-127.777778,50.238889,1097,9,Incomplete,NA,NA,NA
A27,1982,27,272,1311,Klaskish Inlt,4,1982-03-10,1982-03-10,-127.777778,50.238889,457,46,Incomplete,NA,NA,NA
A27,1982,27,272,1311,Klaskish Inlt,5,1982-03-11,1982-03-11,-127.777778,50.238889,366,91,Incomplete,NA,NA,NA
A27,1982,27,272,1311,Klaskish Inlt,6,1982-03-06,1982-03-06,-127.777778,50.238889,91,46,Incomplete,NA,NA,NA
A27,1982,27,272,1311,Klaskish Inlt,7,1982-03-05,1982-03-05,-127.777778,50.238889,183,46,Incomplete,NA,NA,NA
A27,1982,27,272,1311,Klaskish Inlt,8,1982-03-12,1982-03-12,-127.777778,50.238889,91,23,Incomplete,NA,NA,NA
A27,1982,27,272,1311,Klaskish Inlt,9,1982-03-10,1982-03-10,-127.777778,50.238889,914,91,Incomplete,NA,NA,NA
A27,1982,27,272,1311,Klaskish Inlt,10,1982-03-12,1982-03-12,-127.777778,50.238889,914,23,Incomplete,NA,NA,NA
A27,1982,27,272,1311,Klaskish Inlt,11,1982-03-03,1982-03-08,-127.777778,50.238889,914,91,Incomplete,NA,NA,NA
A27,1982,27,272,1311,Klaskish Inlt,12,1982-03-10,1982-03-13,-127.777778,50.238889,1828,23,Incomplete,NA,NA,NA
A27,1982,27,272,1311,Klaskish Inlt,13,1982-03-05,1982-03-06,-127.777778,50.238889,91,91,Incomplete,NA,NA,NA
A27,1982,27,272,1311,Klaskish Inlt,14,1982-03-05,1982-03-05,-127.777778,50.238889,91,23,Incomplete,NA,NA,NA
A27,1982,27,273,1319,Forward Inlt,1,1982-03-12,1982-03-12,-128.033611,50.486944,229,91,Surface,91.15151724,NA,NA
A27,1982,27,273,1319,Forward Inlt,2,1982-03-09,1982-03-09,-128.033611,50.486944,457,183,Surface,181.90499292,NA,NA
A27,1982,27,273,1319,Forward Inlt,3,1982-03-10,1982-03-11,-128.033611,50.486944,640,91,Surface,204.49337599999996,NA,NA
A27,1982,27,273,1319,Forward Inlt,4,1982-03-12,1982-03-12,-128.033611,50.486944,914,229,Surface,220.27421936,NA,NA
A27,1982,27,273,1319,Forward Inlt,5,1982-03-11,1982-03-11,-128.033611,50.486944,91,18,Surface,21.93102184,NA,NA
A27,1982,27,273,1319,Forward Inlt,6,1982-03-11,1982-03-11,-128.033611,50.486944,914,183,Surface,220.27421936,NA,NA
A27,1982,27,273,1320,Leeson Hrbr,1,1982-03-10,1982-03-10,-128,50.533333,548,46,Surface,188.65018368,NA,NA
A27,1982,27,273,1320,Leeson Hrbr,2,1982-03-09,1982-03-09,-128,50.533333,229,46,Surface,78.83374464,NA,NA
A27,1982,27,273,1320,Leeson Hrbr,3,1982-03-10,1982-03-10,-128,50.533333,46,46,Surface,9.58790144,NA,NA
A27,1982,27,273,1320,Leeson Hrbr,4,1982-03-10,1982-03-10,-128,50.533333,457,46,Surface,64.21895615999999,NA,NA
A27,1982,27,273,1321,Hazard Pt,1,1982-03-10,1982-03-10,-128.029576,50.503681,91,46,Surface,29.04378568,NA,NA
A27,1982,27,273,1330,Greenwood Pt,1,1982-03-10,1982-03-10,-128.026111,50.509722,183,91,Surface,44.10304392,NA,NA
A27,1982,27,273,1571,North Hrbr,1,1982-03-14,1982-03-14,-128.051389,50.483056,91,23,Surface,14.818258,NA,NA
A27,1982,27,273,1656,Hall Bank,1,1982-03-11,1982-03-11,-128.029887,50.49797,457,73,Surface,98.33527661999999,NA,NA
A27,1983,27,273,1318,Winter Hrbr,1,1983-02-27,1983-03-07,-128.020206,50.518014,732,91,Surface,189.639972,NA,NA
A27,1983,27,273,1321,Hazard Pt,1,1983-03-08,1983-03-08,-128.029576,50.503681,549,46,Surface,232.3089657,NA,NA
A27,1983,27,273,1321,Hazard Pt,2,1983-03-05,1983-03-08,-128.029576,50.503681,549,91,Surface,289.39772988,NA,NA
A27,1983,27,273,1321,Hazard Pt,3,1983-03-08,1983-03-08,-128.029576,50.503681,366,46,Surface,116.81346768,NA,NA
A27,1983,27,273,1326,Quashtin Cr,1,1983-03-05,1983-03-05,-128.018889,50.51,549,46,Surface,72.32536979999999,NA,NA
A27,1983,27,273,1327,Moores Is,1,1983-03-01,1983-03-01,NA,NA,640,91,Surface,125.05958399999999,NA,NA
A27,1983,27,273,1327,Moores Is,2,1983-02-28,1983-02-28,NA,NA,274,46,Surface,53.5411344,NA,NA
A27,1983,27,273,1328,Browning Inlt,1,1983-03-08,1983-03-08,-128.071667,50.496111,183,23,Surface,20.0903805,NA,NA
A27,1983,27,273,1329,Matthews Is,1,1983-03-09,1983-03-09,-128.042222,50.481111,366,46,Surface,59.598708,NA,NA
A27,1983,27,273,1330,Greenwood Pt,1,1983-03-06,1983-03-06,-128.026111,50.509722,274,46,Surface,66.03406576,NA,NA
A27,1983,27,273,1487,Wedel Is,1,1983-03-03,1983-03-03,-127.999722,50.532222,823,91,Surface,213.215433,NA,NA
A27,1983,27,273,1487,Wedel Is,2,1983-03-02,1983-03-02,-127.999722,50.532222,229,183,Surface,44.7478824,NA,NA
A27,1983,27,273,1487,Wedel Is,3,1983-03-02,1983-03-02,-127.999722,50.532222,366,229,Surface,118.1215224,NA,NA
A27,1983,27,273,1487,Wedel Is,4,1983-03-04,1983-03-04,-127.999722,50.532222,1006,137,Surface,260.62542599999995,NA,NA
A27,1983,27,273,1656,Hall Bank,1,1983-03-04,1983-03-04,-128.029887,50.49797,457,91,Surface,145.85725336,NA,NA
A27,1983,27,273,1705,Hunt Islets,1,1983-03-08,1983-03-08,-128.030833,50.470833,11,46,Surface,2.2927590399999995,NA,NA
A27,1983,27,273,1706,Flint Rk,1,1983-03-06,1983-03-06,-128.047778,50.490278000000004,366,46,Surface,88.20608784,NA,NA
A27,1983,27,273,1708,Denad Cr,1,1983-03-02,1983-03-02,-128.004123,50.540605,1097,274,Surface,284.200887,NA,NA
A27,1983,27,273,1709,Galato Cr,1,1983-03-03,1983-03-03,-128.023056,50.531389,457,366,Surface,118.395447,NA,NA
A27,1984,27,273,1318,Winter Hrbr,1,1984-03-09,1984-03-09,-128.020206,50.518014,100,10,Surface,13.174019999999997,NA,NA
A27,1984,27,273,1320,Leeson Hrbr,1,1984-03-07,1984-03-10,-128,50.533333,800,25,Surface,291.7000704,NA,NA
A27,1984,27,273,1321,Hazard Pt,1,1984-03-09,1984-03-10,-128.029576,50.503681,1300,20,Surface,813.7006786999998,NA,NA
A27,1984,27,273,1326,Quashtin Cr,1,1984-03-09,1984-03-10,-128.018889,50.51,500,20,Surface,183.65109,NA,NA
A27,1984,27,273,1327,Moores Is,1,1984-03-06,1984-03-07,NA,NA,200,20,Surface,67.09389600000002,NA,NA
A27,1984,27,273,1327,Moores Is,2,1984-03-08,1984-03-09,NA,NA,350,20,Surface,90.67485,NA,NA
A27,1984,27,273,1327,Moores Is,3,1984-03-08,1984-03-09,NA,NA,400,30,Surface,129.09456,NA,NA
A27,1984,27,273,1330,Greenwood Pt,1,1984-03-08,1984-03-11,-128.026111,50.509722,1800,25,Surface,914.3468712,NA,NA
A27,1984,27,273,1487,Wedel Is,1,1984-03-07,1984-03-10,-127.999722,50.532222,800,20,Surface,309.12144,NA,NA
A27,1984,27,273,1656,Hall Bank,1,1984-03-08,1984-03-11,-128.029887,50.49797,250,25,Surface,152.58139400000002,NA,NA
A27,1984,27,273,1709,Galato Cr,1,1984-03-06,1984-03-06,-128.023056,50.531389,200,10,Surface,39.08112,NA,NA
A27,1985,27,272,1311,Klaskish Inlt,1,1985-03-09,1985-03-09,-127.777778,50.238889,250,250,Surface,NA,NA,NA
A27,1985,27,272,1311,Klaskish Inlt,2,1985-03-09,1985-03-09,-127.777778,50.238889,300,200,Surface,NA,NA,NA
A27,1985,27,272,1311,Klaskish Inlt,4,1985-03-09,1985-03-09,-127.777778,50.238889,200,150,Surface,NA,NA,NA
A27,1985,27,272,1796,Bonner Islet,3,1985-03-09,1985-03-09,-127.783889,50.2425,3000,100,Surface,349.1115299999999,NA,NA
A27,1985,27,272,1798,Klaskish Anch,91,1985-03-09,1985-03-09,-127.767222,50.231111,1260,NA,Dive,NA,NA,180.89256676472405
A27,1985,27,272,1799,Klaskish Inlt N Shore,91,1985-03-09,1985-03-09,-127.751,50.2487,1410,NA,Dive,NA,NA,384.8053849542821
A27,1985,27,273,1318,Winter Hrbr,1,1985-03-08,1985-03-08,-128.020206,50.518014,50,10,Surface,NA,NA,NA
A27,1985,27,273,1318,Winter Hrbr,2,1985-03-08,1985-03-08,-128.020206,50.518014,50,10,Surface,NA,NA,NA
A27,1985,27,273,1319,Forward Inlt,91,NA,NA,-128.033611,50.486944,790,NA,Dive,NA,NA,92.80091591911707
A27,1985,27,273,1321,Hazard Pt,1,1985-03-08,1985-03-08,-128.029576,50.503681,50,10,Surface,NA,NA,NA
A27,1985,27,273,1326,Quashtin Cr,91,1985-03-08,1985-03-08,-128.018889,50.51,690,NA,Dive,NA,NA,65.96584593561167
A27,1985,27,273,1326,Quashtin Cr,92,1985-03-08,1985-03-08,-128.018889,50.51,1610,NA,Dive,NA,NA,79.03687291621051
A27,1985,27,273,1327,Moores Is,91,1985-03-08,1985-03-08,NA,NA,1020,NA,Dive,NA,NA,166.81608382797776
A27,1985,27,273,1328,Browning Inlt,91,NA,NA,-128.071667,50.496111,635,NA,Dive,NA,NA,41.428126331446784
A27,1985,27,273,1330,Greenwood Pt,1,1985-03-08,1985-03-08,-128.026111,50.509722,50,10,Surface,6.1609625,NA,NA
A27,1985,27,273,1487,Wedel Is,1,1985-03-08,1985-03-08,-127.999722,50.532222,50,10,Surface,4.995375,NA,NA
A27,1985,27,273,1708,Denad Cr,1,1985-03-08,1985-03-08,-128.004123,50.540605,50,10,Surface,4.995375,NA,NA
A27,1985,27,273,1709,Galato Cr,1,1985-03-08,1985-03-08,-128.023056,50.531389,50,10,Surface,4.995375,NA,NA
A27,1986,27,273,1319,Forward Inlt,91,1986-03-19,1986-03-22,-128.033611,50.486944,2085,NA,Dive,NA,281.22449240728,1040.3070387442472
A27,1986,27,273,1326,Quashtin Cr,91,1986-03-19,1986-03-22,-128.018889,50.51,2100,NA,Dive,NA,3.4115211110568984,172.9567001496569
A27,1986,27,273,1326,Quashtin Cr,92,1986-03-19,1986-03-22,-128.018889,50.51,1170,NA,Dive,NA,NA,188.02124495385365
A27,1986,27,273,1327,Moores Is,91,1986-03-17,1986-03-22,NA,NA,1250,NA,Dive,NA,NA,73.46270572229447
A27,1986,27,273,1487,Wedel Is,2,1986-03-19,1986-03-22,-127.999722,50.532222,800,5,Surface,28.993679999999994,NA,NA
A27,1986,27,273,1571,North Hrbr,1,1986-03-21,1986-03-22,-128.051389,50.483056,100,20,Surface,7.131898749999999,NA,NA
A27,1986,27,273,1571,North Hrbr,2,1986-03-21,1986-03-22,-128.051389,50.483056,100,20,Surface,10.978349999999997,NA,NA
A27,1986,27,273,1708,Denad Cr,91,1986-03-19,1986-03-22,-128.004123,50.540605,2600,NA,Dive,NA,NA,1516.260751904868
A27,1986,27,273,1708,Denad Cr,92,1986-03-19,1986-03-22,-128.004123,50.540605,130,NA,Dive,NA,NA,0.21409639578936251
A27,1986,27,273,1708,Denad Cr,93,1986-03-19,1986-03-22,-128.004123,50.540605,340,NA,Dive,NA,NA,171.72738296051315
A27,1987,27,272,1313,McDougal Is,1,1987-03-10,1987-03-17,-127.776667,50.234167,1300,NA,Dive,NA,NA,NA
A27,1987,27,272,1797,Klaskish Basin,1,1987-03-10,1987-03-17,-127.728056,50.259444,1240,NA,Dive,NA,NA,NA
A27,1987,27,272,1798,Klaskish Anch,1,1987-03-10,1987-03-17,-127.767222,50.231111,2620,NA,Dive,NA,NA,NA
A27,1987,27,272,1799,Klaskish Inlt N Shore,1,1987-03-10,1987-03-17,-127.751,50.2487,3300,NA,Dive,NA,NA,NA
A27,1987,27,272,1800,Klaskish Inlt S Shore,1,1987-03-10,1987-03-17,-127.751,50.239,2275,NA,Dive,NA,NA,NA
A27,1987,27,273,1320,Leeson Hrbr,1,1987-03-28,1987-03-29,-128,50.533333,1100,40,Surface,139.63502079999998,NA,NA
A27,1987,27,273,1320,Leeson Hrbr,2,1987-04-01,1987-04-05,-128,50.533333,60,2,Surface,14.848845119999998,NA,NA
A27,1987,27,273,1320,Leeson Hrbr,3,1987-03-27,1987-03-27,-128,50.533333,1000,30,Surface,63.1057537619095,NA,NA
A27,1987,27,273,1321,Hazard Pt,1,1987-03-28,1987-03-29,-128.029576,50.503681,1200,40,Surface,326.84209319999997,NA,NA
A27,1987,27,273,1321,Hazard Pt,2,1987-03-28,1987-03-29,-128.029576,50.503681,725,80,Surface,186.1585313,NA,NA
A27,1987,27,273,1321,Hazard Pt,3,1987-03-28,1987-03-31,-128.029576,50.503681,2200,100,Surface,221.73834759999997,NA,NA
A27,1988,27,273,1320,Leeson Hrbr,1,1988-03-17,1988-03-20,-128,50.533333,450,50,Surface,57.1234176,NA,NA
A27,1988,27,273,1320,Leeson Hrbr,2,1988-03-17,1988-03-20,-128,50.533333,650,35,Surface,155.3448208,NA,NA
A27,1988,27,273,1321,Hazard Pt,1,1988-03-17,1988-03-20,-128.029576,50.503681,1100,170,Surface,336.78054025,NA,NA
A27,1988,27,273,1321,Hazard Pt,2,1988-03-17,1988-03-20,-128.029576,50.503681,700,150,Surface,117.86711369999998,NA,NA
A27,1988,27,273,1321,Hazard Pt,3,1988-03-17,1988-03-20,-128.029576,50.503681,615,40,Surface,87.56670489,NA,NA
A27,1988,27,273,1321,Hazard Pt,4,1988-03-17,1988-03-20,-128.029576,50.503681,200,35,Surface,28.9969113,NA,NA
A27,1988,27,273,1326,Quashtin Cr,1,1988-03-17,1988-03-20,-128.018889,50.51,950,30,Surface,52.574634,NA,NA
A27,1988,27,273,1329,Matthews Is,1,1988-03-17,1988-03-20,-128.042222,50.481111,1200,60,Surface,232.01320499999997,NA,NA
A27,1988,27,273,1330,Greenwood Pt,1,1988-03-17,1988-03-20,-128.026111,50.509722,525,30,Surface,35.627647409778525,NA,NA
A27,1988,27,273,1487,Wedel Is,1,1988-03-17,1988-03-20,-127.999722,50.532222,300,75,Surface,10.87263,NA,NA
A27,1988,27,273,1487,Wedel Is,2,1988-03-17,1988-03-20,-127.999722,50.532222,900,150,Surface,32.617889999999996,NA,NA
A27,1988,27,273,1487,Wedel Is,3,1988-03-17,1988-03-20,-127.999722,50.532222,575,75,Surface,148.96582499999997,NA,NA
A27,1988,27,273,1487,Wedel Is,4,1988-03-17,1988-03-20,-127.999722,50.532222,1000,80,Surface,55.34172,NA,NA
A27,1988,27,273,1571,North Hrbr,1,1988-03-17,1988-03-20,-128.051389,50.483056,950,30,Surface,260.5398275,NA,NA
A27,1989,27,272,1313,McDougal Is,1,1989-03-12,1989-03-12,-127.776667,50.234167,2010,59,Dive,NA,79.18200858631486,399.8505198444011
A27,1989,27,272,1798,Klaskish Anch,1,1989-03-12,1989-03-14,-127.767222,50.231111,5640,48,Dive,NA,NA,2009.5981864476075
A27,1989,27,272,1799,Klaskish Inlt N Shore,1,1989-03-12,1989-03-14,-127.751,50.2487,3990,33,Dive,NA,42.919337435537706,395.4090595620219
A27,1989,27,273,1320,Leeson Hrbr,1,1989-03-17,1989-03-19,-128,50.533333,280,20,Surface,20.3316736,NA,NA
